author,title,text
宮沢賢治,宮沢賢治/まなづるとダァリヤ,まなづるは、向ふのほのじろい霧の中に落ちて行きながらまた声ひくく白いダァリヤへ声をかけて行きました。
菊池寛,菊池寛/貞操問答,軽井沢から、帰って来て、すぐにも美沢のところへ行かれなかったのは、自分にも美沢と同じあやまちがあったからである。
海野十三,海野十三/人造人間エフ氏,「おい邪魔だ。
岸田国士,岸田国士/日本人とは？ ――宛名のない手紙――,つまり、今のところ下手に平衡を保たせようとすると、進歩が止まるといふ結果になることは明らかである。
有島武郎,有島武郎/或る女 2（後編）,……それだのに、わたしはこんなに零落した姿をあなたに見られるのがつらくって、来た日は途中からほかの病院に行ってしまおうかと思ったのよ。
柳田国男,柳田国男/こども風土記,同豊田郡２
牧野信一,牧野信一/嘆きの孔雀,丁度夢の中でお化に追ひかけられて、逃げやうと悶けば悶く程身体の自由がとれない時のやうなのが、夢ではなく目の当りに打突かつたのですから、いくら強い私だつてどうすることも出来やう筈はありません。
久正十蘭,久生十蘭/顎十郎捕物帳 07 紙凧,……その行灯凧が、きっと金座であげたのだろうとは言いませんが、稲荷河岸の石船に合図をしようと思うなら、なにも、次の夜あけまで待つ必要はない。
豊島与志雄,豊島与志雄/ジャン・クリストフ 07 第五巻　広場の市,しかしながらただ、彼らの背後には真に価値ある人々が隠れていた。
徳田秋声,徳田秋声/爛,その人のためにもよくない。
坂口安吾,坂口安吾/街はふるさと,「フン。
三木清,三木清/軽蔑された翻訳,或いはポエチウスによるアリストテレスのラテン訳が中世のスコラ哲学の発展に与えた影響、或いは聖書のルッテル訳がドイツ文化の発展に及ぼした影響などを想い起すがよい。
海野十三,海野十三/太平洋魔城,だが艇外の大冒険はどうなったであろうか。
海野十三,海野十三/霊魂第十号の秘密,ぼくに力を貸してくれませんか」
豊島与志雄,豊島与志雄/レ・ミゼラブル 05 第二部　コゼット,そのうちの一人は彼を追跡せよとの命令を受けた。
和辻哲郎,和辻哲郎/古寺巡礼,われわれは線に注意を集めて古色に抵抗する。
林芙美子,林芙美子/放浪記（初出）,」
ユゴー,ヴィクトル・ユゴー/レ・ミゼラブル 05 第二部　コゼット,みな色は黒であった。
戸坂潤,戸坂潤/幾何学と空間,今もしこの「何物か」が他の一つの要素Ｂであるとすれば、ＡはＢに依存することとなって之は無意味に終って了う。
有島武郎,有島武郎/星座,そうしたままで清逸は首だけを腰高窓の方に少しふり向けてみた。
三遊亭円朝,三遊亭円朝/根岸お行の松　因果塚の由来,勝「だって左様じゃげえせんか……、これが伯父さんに知れたら何うなさる御了簡でげすえ、伊之さんお前だって左様じゃねえか、いくらお嬢さんが何と仰しゃるにしろよ、ノメ／＼這入りこんでそゝのかすてえことはねえ筈」
ロラン,ロラン/ジャン・クリストフ 10 第八巻　女友達/ジャン・クリストフ 10 第八巻　女友達,なぜなら彼女にとって現実だったから……。
牧野信一,牧野信一/白明,隆造は隙を見ては懐ろの中へ大きな息を吐き込むだ。
林不忘,林不忘/巷説享保図絵,お高も、駕籠に揺られながら、黙って、頭は、いま残して出て来た若松屋惣七のことを考えていた。
正岡子規,正岡子規/寒山落木　巻一,明治廿四年冬
牧野富太郎,牧野富太郎/植物一日一題,つまりその地下茎が硬質で緻密でよく水を抑留して長くその生命を保っているものとみえる。
織田作之助,織田作之助/青春の逆説,そして心配の余り寝られなかったという気持をごまかすために、炬燵なんかひきあいに出しているのだ。
芥川龍之介,芥川龍之介/大導寺信輔の半生 ―或精神的風景画―,「独歩は恋を恋すと言へり。
海野十三,海野十三/宇宙の迷子,極光ともいうあれだ。
田中貢太郎,田中貢太郎/阿芳の怨霊,由平は刀を下敷にして死んだのであった。
太宰治,太宰治/ろまん灯籠,」
吉川英治,吉川英治/宮本武蔵　05　風の巻　,しかし、今暁の試合に、貴公を立会人として、誰が頼んだか。
岸田国士,岸田国士/歳月,おれたちが、さうさせてはおかないよ。
島崎藤村,島崎藤村/破戒,校長も、文平も、凝と鋭い眸をこの生徒の顔面に注いだ。
岸田国士,岸田国士/泉,二人がそんな戯談を云ひながら階段を降りて来ると、そこに待つてゐた教師や生徒たちは一斉にそつちを見上げた。
徳富蘆花,徳冨蘆花/みみずのたはこと,此処が千両だ、と大きな眼を細くして彼は悦に入る。
岡本綺堂,岡本綺堂/二階から,」
坂口安吾,坂口安吾/帝銀事件を論ず,帝銀事件などは、どうでもいい。
豊島与志雄,豊島与志雄/野ざらし,禎輔の眼付が急に鋭くなったのを昌作は感じた。
下村千秋,下村千秋/曲馬団の「トッテンカン」,」と言いました。
倉田百三,倉田百三/女性の諸問題,そういう者は男性の間で軽蔑せられ、淘汰されて滅びて行く。
岡本かの子,岡本かの子/かの女の朝,かの女の引締まって居た気持を、急に飄々とさせるような空漠とした音であった。
室生犀星,室生犀星/蒼白き巣窟,ごちそうしてもらつても宜いんだつたね。
岡本綺堂,岡本綺堂/半七捕物帳 63 川越次郎兵衛,「女はとうとう素直に帰ったのだな」と、半七は訊いた。
吉川英治,吉川英治/私本太平記/08　新田帖　,さきに、高氏と義貞との盟約のあいだには、
豊島与志雄,豊島与志雄/絶縁体,「それはそうですけれど、わたくしの方から、あなたの方がまる見えなものですから……。
折口信夫,折口信夫/翁の発生,即、海祇の代りに神事を行ふ者が、村国の主長よりも低い事になります。
中里介山,中里介山/大菩薩峠 16 道庵と鯔八の巻,この娘はすなわちお松であります。
芥川龍之介,芥川龍之介/海のほとり,「僕？僕はまあ泳ぎだけですね。
吉川英治,吉川英治/私本太平記/04　帝獄帖　,第三軍は、仙馬越前、北条遠江守、武田、江馬、渋谷、狩野などの諸族連合で、天王寺から平野街道を赤坂へ。
原田義人,原田義人/年譜 世界文学大系58　カフカ,六月下旬、妹オトラの世話でチェコの田舎プラナーに滞在、九月中旬にプラークへもどる。
国枝史郎,国枝史郎/血曼陀羅紙帳武士,編笠の武士、すなわち、伊東頼母は、そう、今日、府中へ来ると、五郎蔵一家が、武蔵屋へ宿を取っていると聞き、近寄る便宜にもと、同じ旅籠へ投じたのであった。
三好十郎,三好十郎/炎の人――ゴッホ小伝――,ヨングハッキリ言いたまい。
野村胡堂,野村胡堂/錢形平次捕物控004　呪ひの銀簪,「わざ／＼来て貰つて気の毒だつたな」
宮本百合子,宮本百合子/播州平野,そして東久邇の内閣が代った。
長谷川時雨,長谷川時雨/田沢稲船,『いらつ女』に書いてる女にも何かあるんだって？困るわねえ、浅草にもだってね。
夏目漱石,夏目漱石/吾輩は猫である,われ切られじと思うところに心を置けば、切られじと思うところに心を取らるるなり。
ロラン,ロラン/ジャン・クリストフ 05 第三巻　青年,そして言った。
森鴎外,森鴎外/細木香以,この年の秋猿若町市村座で、河竹新七作｜網摸様灯籠菊桐が興行せられた。
折口信夫,折口信夫/死者の書,夕闇はそろ／＼、かぶさつて来て居るのに、山裾のひらけた処を占めた寺庭は、白砂が、昼の明りに輝いてゐた。
海野十三,海野十三/蠅男,これは村松検事だった。
吉川英治,吉川英治/折々の記　１,結局、返すのもこけんにかゝはるやうな気がしてしまつて、家にあつたほかの品物を金に添へたりして、とにかく自分の物になり、夜半になると、十九羽の眠り鴨の中に、今までは起きてゐるやつが一羽だけだつたのに、今度は机の前にも一羽殖えたから、あはせて廿一羽の鴨になり、起きてゐる鴨がそれからは二羽になつたわけである。
